epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
173,1358.6,0.76063,0.60597,0.91618,0.74606,0.58044,0.64922,0.43156,1.05542,1.14577,1.00319,0.000691157,0.000691157,0.000691157
174,1366.39,0.77519,0.61532,0.92172,0.74086,0.56798,0.66156,0.43012,1.03198,1.11254,0.99004,0.000690332,0.000690332,0.000690332
175,1374.15,0.74582,0.59303,0.91215,0.77658,0.68288,0.70386,0.48462,0.95155,0.94495,0.95262,0.000689507,0.000689507,0.000689507
176,1381.88,0.76557,0.6022,0.91701,0.72659,0.6724,0.69352,0.46177,0.96472,0.89856,0.97134,0.000688683,0.000688683,0.000688683
177,1389.67,0.76691,0.58611,0.91599,0.732,0.63298,0.67905,0.45925,1.02726,0.91979,1.01036,0.000687858,0.000687858,0.000687858
178,1397.49,0.77234,0.5915,0.91303,0.79914,0.65082,0.6982,0.48049,0.97852,0.94231,0.96295,0.000687033,0.000687033,0.000687033
179,1405.29,0.77045,0.58807,0.91317,0.65432,0.51164,0.56454,0.36776,1.12236,1.25868,1.12403,0.000686209,0.000686209,0.000686209
180,1413,0.74632,0.5799,0.91138,0.7927,0.64698,0.7019,0.47034,0.97921,0.97039,0.96392,0.000685384,0.000685384,0.000685384
181,1420.71,0.77812,0.57392,0.91956,0.74741,0.60375,0.63776,0.4126,1.14418,1.17489,1.07637,0.000684559,0.000684559,0.000684559
182,1428.52,0.75889,0.58716,0.91351,0.68114,0.59376,0.60804,0.39563,1.1233,1.10031,1.10738,0.000683735,0.000683735,0.000683735
183,1436.27,0.77665,0.59373,0.91674,0.73715,0.56583,0.60807,0.40423,1.12887,1.24223,1.0688,0.00068291,0.00068291,0.00068291
184,1444.04,0.75777,0.57755,0.91152,0.73906,0.65826,0.68307,0.46997,0.97866,0.96057,0.98945,0.000682085,0.000682085,0.000682085
185,1451.83,0.77481,0.61469,0.91216,0.71869,0.58653,0.61731,0.38551,1.15346,1.08421,1.12681,0.000681261,0.000681261,0.000681261
186,1459.73,0.77308,0.59193,0.9193,0.72095,0.6103,0.6215,0.41624,1.06371,0.96284,1.02472,0.000680436,0.000680436,0.000680436
187,1467.5,0.767,0.57283,0.91431,0.77132,0.62164,0.6811,0.4492,1.03874,0.91984,1.00998,0.000679611,0.000679611,0.000679611
188,1475.2,0.76188,0.58252,0.91539,0.76392,0.65823,0.69326,0.47438,0.98801,0.922,0.9799,0.000678787,0.000678787,0.000678787
189,1482.98,0.75171,0.5811,0.91175,0.81873,0.63484,0.69004,0.47133,0.97962,0.88817,0.96963,0.000677962,0.000677962,0.000677962
190,1490.69,0.76201,0.58392,0.91582,0.79301,0.64136,0.6992,0.47588,0.99786,0.9431,0.971,0.000677137,0.000677137,0.000677137
191,1498.47,0.75356,0.56778,0.91052,0.7486,0.67473,0.70544,0.47127,1.06276,0.90863,0.9982,0.000676313,0.000676313,0.000676313
192,1506.22,0.75815,0.57077,0.91305,0.81596,0.67635,0.72541,0.4885,0.98112,0.89132,0.98087,0.000675488,0.000675488,0.000675488
193,1513.98,0.75767,0.57229,0.91919,0.80978,0.68407,0.72846,0.49371,0.96454,0.89002,0.97737,0.000674663,0.000674663,0.000674663
194,1521.76,0.73615,0.56198,0.91015,0.77276,0.6784,0.7072,0.48476,0.96955,0.93287,0.97083,0.000673839,0.000673839,0.000673839
195,1529.51,0.74978,0.56993,0.91135,0.73282,0.67978,0.69502,0.47156,0.97285,0.93501,0.98575,0.000673014,0.000673014,0.000673014
196,1537.31,0.73795,0.55641,0.9049,0.70207,0.67014,0.66497,0.45174,1.0178,0.96146,1.00521,0.000672189,0.000672189,0.000672189
197,1545.12,0.73299,0.55104,0.90755,0.71676,0.65837,0.68368,0.45069,1.03659,1.01346,1.01286,0.000671365,0.000671365,0.000671365
198,1552.89,0.72045,0.54794,0.91242,0.78046,0.66292,0.7052,0.48514,0.97056,0.87786,0.96557,0.00067054,0.00067054,0.00067054
199,1560.59,0.75667,0.56805,0.91782,0.80287,0.66583,0.71296,0.47708,0.98367,0.94867,0.97399,0.000669715,0.000669715,0.000669715
200,1568.42,0.74795,0.57768,0.9106,0.7603,0.64582,0.68139,0.46558,0.97132,0.961,0.97171,0.000668891,0.000668891,0.000668891
201,1576.15,0.74761,0.57451,0.91395,0.77263,0.65102,0.69208,0.47325,0.97822,0.96352,0.97212,0.000668066,0.000668066,0.000668066
202,1583.98,0.7395,0.57284,0.90162,0.76026,0.70811,0.72837,0.49075,0.96477,0.87349,0.97208,0.000667241,0.000667241,0.000667241
203,1591.72,0.74527,0.583,0.9084,0.69431,0.63894,0.63001,0.4094,1.19635,1.18114,1.06263,0.000666417,0.000666417,0.000666417
204,1599.45,0.72862,0.55021,0.9051,0.75666,0.61458,0.64221,0.43304,1.02192,1.07941,0.99402,0.000665592,0.000665592,0.000665592
205,1607.25,0.74814,0.57609,0.91148,0.63141,0.30124,0.33988,0.20355,1.54504,2.50725,1.2844,0.000664767,0.000664767,0.000664767
206,1615,0.7474,0.57532,0.90924,0.55523,0.13588,0.1227,0.04899,2.29753,3.74041,1.84536,0.000663943,0.000663943,0.000663943
207,1622.71,0.76198,0.56709,0.91659,0.71234,0.60666,0.6588,0.44708,1.03111,1.09855,1.00114,0.000663118,0.000663118,0.000663118
208,1630.41,0.74436,0.57017,0.91617,0.58347,0.38715,0.38484,0.21919,1.45548,2.01054,1.46752,0.000662293,0.000662293,0.000662293
209,1638.11,0.74949,0.5687,0.91412,0.72149,0.57427,0.63437,0.41213,1.09266,1.09085,1.03072,0.000661469,0.000661469,0.000661469
210,1645.84,0.77909,0.58746,0.92074,0.74604,0.65245,0.69611,0.47732,0.96644,0.93648,0.96681,0.000660644,0.000660644,0.000660644
211,1653.59,0.75387,0.56148,0.9109,0.74633,0.62874,0.66593,0.44768,1.01869,0.94684,0.99626,0.000659819,0.000659819,0.000659819
212,1661.4,0.7509,0.57562,0.90534,0.69647,0.6672,0.68109,0.45722,1.0009,0.95767,0.98634,0.000658995,0.000658995,0.000658995
213,1669.11,0.73952,0.55173,0.90929,0.72926,0.66868,0.69868,0.4796,0.95051,0.8916,0.96043,0.00065817,0.00065817,0.00065817
214,1676.83,0.74407,0.5628,0.91642,0.73778,0.67596,0.70835,0.47576,0.9725,0.91142,0.96573,0.000657345,0.000657345,0.000657345
215,1684.57,0.73813,0.55456,0.91134,0.75776,0.70865,0.72734,0.48612,0.96904,0.88381,0.96211,0.000656521,0.000656521,0.000656521
216,1692.33,0.73735,0.57044,0.9139,0.83748,0.65506,0.7008,0.47149,0.97754,0.95817,0.97072,0.000655696,0.000655696,0.000655696
217,1700.1,0.73564,0.55854,0.90676,0.78909,0.65973,0.68483,0.47015,0.98882,0.98147,0.99183,0.000654871,0.000654871,0.000654871
218,1707.93,0.73113,0.55549,0.90044,0.71796,0.62956,0.65827,0.45076,0.98452,0.99059,0.97966,0.000654047,0.000654047,0.000654047
219,1715.7,0.71075,0.54628,0.90671,0.68956,0.56959,0.613,0.40281,1.05787,1.11901,1.03703,0.000653222,0.000653222,0.000653222
220,1723.45,0.72957,0.54058,0.91041,0.69852,0.56577,0.61466,0.39923,1.07865,1.17318,1.03507,0.000652397,0.000652397,0.000652397
221,1731.26,0.71111,0.53531,0.89769,0.80453,0.66153,0.72301,0.4765,0.9935,0.955,0.97395,0.000651573,0.000651573,0.000651573
222,1739.04,0.70838,0.52452,0.90212,0.80073,0.6673,0.7242,0.48601,1.0304,1.13478,0.98595,0.000650748,0.000650748,0.000650748
223,1746.78,0.71588,0.54834,0.90552,0.76246,0.58837,0.66739,0.44602,1.06451,1.39055,1.0232,0.000649923,0.000649923,0.000649923
224,1754.54,0.7235,0.55407,0.90639,0.7856,0.63317,0.69993,0.46919,0.98441,1.03877,0.99086,0.000649099,0.000649099,0.000649099
225,1762.35,0.7547,0.5419,0.90033,0.73093,0.67386,0.70527,0.47024,0.99454,0.90973,0.98803,0.000648274,0.000648274,0.000648274
226,1770.11,0.72905,0.54162,0.90458,0.74496,0.70484,0.73596,0.49463,0.96646,0.8164,0.97704,0.000647449,0.000647449,0.000647449
227,1777.86,0.71545,0.52526,0.90607,0.7925,0.70396,0.73703,0.50121,0.97617,0.83465,0.97553,0.000646625,0.000646625,0.000646625
228,1785.67,0.71082,0.53101,0.9034,0.79988,0.63081,0.7101,0.46408,1.0487,0.93411,0.99484,0.0006458,0.0006458,0.0006458
229,1793.5,0.73027,0.54032,0.90683,0.7693,0.66885,0.70706,0.46878,1.04008,0.9578,1.00282,0.000644975,0.000644975,0.000644975
230,1801.26,0.71916,0.53078,0.89539,0.74476,0.5946,0.65497,0.44248,1.05068,1.10624,1.00606,0.000644151,0.000644151,0.000644151
231,1809.04,0.70427,0.52125,0.89316,0.7957,0.62134,0.6828,0.45742,1.01218,1.0918,0.9791,0.000643326,0.000643326,0.000643326
232,1816.82,0.73303,0.56001,0.91389,0.78397,0.64371,0.68699,0.46163,1.00391,1.00108,0.988,0.000642501,0.000642501,0.000642501
233,1824.64,0.70948,0.54143,0.9005,0.81028,0.6427,0.66999,0.44815,0.99682,1.04525,0.9857,0.000641677,0.000641677,0.000641677
234,1832.4,0.72383,0.52809,0.9046,0.76104,0.56762,0.62655,0.43395,1.05042,1.34084,0.99925,0.000640852,0.000640852,0.000640852
235,1840.12,0.728,0.53422,0.90042,0.68623,0.4345,0.47699,0.30594,1.32744,1.88161,1.14853,0.000640027,0.000640027,0.000640027
236,1847.89,0.70795,0.53882,0.90259,0.74842,0.61704,0.65856,0.43613,1.08747,1.09854,1.01347,0.000639203,0.000639203,0.000639203
237,1855.66,0.72574,0.53962,0.89728,0.68222,0.56484,0.62359,0.40165,1.10999,1.21447,1.03515,0.000638378,0.000638378,0.000638378
238,1863.48,0.72342,0.54872,0.9069,0.6548,0.47067,0.53304,0.33449,1.18892,1.48798,1.06952,0.000637553,0.000637553,0.000637553
239,1871.29,0.73156,0.54468,0.90561,0.59481,0.32293,0.4104,0.23678,1.33302,2.63039,1.16343,0.000636729,0.000636729,0.000636729
240,1879.07,0.71306,0.52562,0.90136,0.77261,0.644,0.69499,0.46819,0.98654,1.01435,0.98307,0.000635904,0.000635904,0.000635904
241,1886.9,0.70863,0.53233,0.89684,0.79301,0.59818,0.67853,0.46264,1.00562,1.09272,0.99596,0.000635079,0.000635079,0.000635079
242,1894.65,0.69025,0.53307,0.89862,0.74449,0.52623,0.5909,0.39341,1.08124,1.31718,1.04421,0.000634255,0.000634255,0.000634255
243,1902.44,0.72373,0.53597,0.90125,0.17015,0.34518,0.23844,0.13119,1.72595,3.24842,1.72585,0.00063343,0.00063343,0.00063343
244,1910.22,0.71623,0.54296,0.90432,0.69729,0.61451,0.65979,0.45041,1.02372,1.02306,1.00122,0.000632605,0.000632605,0.000632605
245,1918.02,0.69191,0.51384,0.89534,0.59606,0.30533,0.35769,0.19695,1.63686,2.61311,1.45048,0.000631781,0.000631781,0.000631781
246,1925.84,0.71102,0.53243,0.89874,0.72661,0.61934,0.67151,0.46224,1.01237,1.13547,0.98856,0.000630956,0.000630956,0.000630956
247,1933.7,0.71209,0.5304,0.90785,0.68848,0.58936,0.61077,0.40983,1.07656,1.11237,1.03983,0.000630131,0.000630131,0.000630131
248,1941.47,0.7237,0.5375,0.89914,0.73372,0.57716,0.63431,0.42584,1.07,1.1678,1.02861,0.000629307,0.000629307,0.000629307
249,1949.27,0.69869,0.51419,0.89272,0.74861,0.67482,0.70066,0.48049,0.983,0.97424,0.96757,0.000628482,0.000628482,0.000628482
250,1957.14,0.70255,0.5279,0.89522,0.82761,0.65964,0.70072,0.4672,0.98959,0.94169,0.9819,0.000627657,0.000627657,0.000627657
251,1964.97,0.69819,0.50477,0.89118,0.7699,0.66874,0.71118,0.48626,0.9899,0.96564,0.98138,0.000626832,0.000626832,0.000626832
252,1972.75,0.69829,0.51755,0.90892,0.78514,0.67725,0.70038,0.47533,1.00375,1.00295,0.98686,0.000626008,0.000626008,0.000626008
253,1980.59,0.71437,0.53387,0.89582,0.70965,0.59554,0.64338,0.43499,1.09997,1.34248,1.02036,0.000625183,0.000625183,0.000625183
254,1988.4,0.7497,0.54751,0.91109,0.70884,0.60166,0.63712,0.43296,1.09965,1.2225,1.02626,0.000624358,0.000624358,0.000624358
255,1996.17,0.70989,0.5252,0.90092,0.70291,0.61684,0.64694,0.42627,1.10326,1.14831,1.01833,0.000623534,0.000623534,0.000623534
256,2003.92,0.70157,0.51282,0.9026,0.62793,0.46058,0.515,0.30411,1.38842,1.4417,1.21877,0.000622709,0.000622709,0.000622709
257,2011.65,0.69731,0.51971,0.89562,0.68551,0.59393,0.64598,0.40298,1.14092,1.09196,1.11946,0.000621884,0.000621884,0.000621884
258,2019.47,0.69899,0.51652,0.8952,0.79055,0.65235,0.69846,0.46548,1.02898,0.9539,1.0088,0.00062106,0.00062106,0.00062106
259,2027.3,0.69099,0.51662,0.89209,0.79134,0.54658,0.60051,0.3685,1.15766,1.18158,1.10462,0.000620235,0.000620235,0.000620235
260,2035.09,0.71522,0.53611,0.90158,0.78294,0.68491,0.70767,0.47897,0.96709,0.87098,0.96384,0.00061941,0.00061941,0.00061941
261,2042.94,0.7148,0.52963,0.90448,0.76909,0.65054,0.69512,0.46783,0.99562,0.95406,0.98631,0.000618586,0.000618586,0.000618586
262,2050.75,0.69766,0.52155,0.89477,0.74595,0.68741,0.70396,0.47628,0.97059,0.92974,0.97616,0.000617761,0.000617761,0.000617761
263,2058.59,0.69836,0.52667,0.89648,0.77948,0.68871,0.71763,0.48593,0.97271,0.89803,0.99169,0.000616936,0.000616936,0.000616936
264,2066.39,0.68379,0.5153,0.89314,0.80264,0.68137,0.7248,0.49091,0.96685,0.91367,0.96144,0.000616112,0.000616112,0.000616112
265,2074.2,0.6845,0.52362,0.89322,0.74819,0.68403,0.71884,0.47888,0.99828,0.89743,0.98084,0.000615287,0.000615287,0.000615287
266,2081.9,0.71636,0.52932,0.90901,0.73607,0.6276,0.65867,0.4489,1.02569,0.99338,0.9849,0.000614462,0.000614462,0.000614462
267,2089.73,0.69464,0.52086,0.89466,0.76316,0.54992,0.64286,0.42002,1.09164,1.19344,1.04304,0.000613638,0.000613638,0.000613638
268,2097.54,0.71048,0.521,0.89328,0.74068,0.60611,0.67167,0.4655,1.0048,1.03129,0.99857,0.000612813,0.000612813,0.000612813
269,2105.33,0.69894,0.51504,0.90049,0.79288,0.61022,0.66264,0.45402,1.01296,1.08862,1.0075,0.000611988,0.000611988,0.000611988
270,2113.1,0.70423,0.50598,0.89778,0.79787,0.66038,0.69569,0.48625,0.95723,0.9141,0.96173,0.000611164,0.000611164,0.000611164
271,2120.84,0.7008,0.53003,0.90534,0.75078,0.62906,0.66083,0.45722,0.99988,1.03245,0.9871,0.000610339,0.000610339,0.000610339
272,2128.62,0.70774,0.51884,0.90253,0.71424,0.57587,0.62887,0.42532,1.06778,1.22143,1.01427,0.000609514,0.000609514,0.000609514
273,2136.47,0.67911,0.50929,0.8897,0.72488,0.65965,0.6627,0.44961,1.00611,0.95147,0.99507,0.00060869,0.00060869,0.00060869
274,2144.31,0.70155,0.52092,0.8986,0.78656,0.6368,0.67353,0.45977,0.99612,0.93249,0.98102,0.000607865,0.000607865,0.000607865
275,2152.12,0.70517,0.51984,0.89437,0.76307,0.65583,0.69988,0.47551,1.00424,0.93492,0.98692,0.00060704,0.00060704,0.00060704
276,2159.9,0.67884,0.49617,0.89623,0.72751,0.63199,0.68085,0.46071,1.02709,0.96991,1.0091,0.000606216,0.000606216,0.000606216
277,2167.71,0.70458,0.51959,0.90558,0.7581,0.68292,0.71582,0.4827,0.9787,0.88241,0.97859,0.000605391,0.000605391,0.000605391
278,2175.54,0.6983,0.52119,0.89592,0.81824,0.67064,0.7137,0.46872,1.03478,0.91044,1.00701,0.000604566,0.000604566,0.000604566
279,2183.36,0.70581,0.51744,0.90022,0.69592,0.68075,0.70195,0.44489,1.05963,1.00388,1.01558,0.000603742,0.000603742,0.000603742
280,2191.1,0.68558,0.51244,0.90105,0.78746,0.67071,0.70332,0.47627,1.01457,0.92894,0.98334,0.000602917,0.000602917,0.000602917
281,2198.96,0.69623,0.5109,0.89343,0.75054,0.59941,0.65263,0.43834,1.06665,1.13514,1.01146,0.000602092,0.000602092,0.000602092
282,2206.74,0.66513,0.47977,0.88267,0.52948,0.27409,0.31544,0.18313,1.51256,2.45395,1.41272,0.000601268,0.000601268,0.000601268
283,2214.5,0.67985,0.49029,0.88905,0.22086,0.25847,0.24153,0.13945,1.7121,3.24032,1.65835,0.000600443,0.000600443,0.000600443
284,2222.3,0.67489,0.49832,0.89135,0.82826,0.66643,0.72613,0.49882,1.00786,0.9727,0.99779,0.000599618,0.000599618,0.000599618
285,2230.07,0.70298,0.50449,0.90109,0.78848,0.6723,0.71482,0.49085,1.01325,0.93001,0.9872,0.000598794,0.000598794,0.000598794
286,2237.81,0.6854,0.51681,0.898,0.75128,0.55263,0.6304,0.40137,1.20645,1.23271,1.08509,0.000597969,0.000597969,0.000597969
287,2245.53,0.67223,0.50552,0.89637,0.81064,0.6781,0.71873,0.4887,0.99745,0.92918,0.9747,0.000597144,0.000597144,0.000597144
288,2253.26,0.68411,0.51818,0.89906,0.80701,0.64828,0.71545,0.48582,1.00193,0.95512,0.99236,0.00059632,0.00059632,0.00059632
289,2261.07,0.6742,0.50359,0.89083,0.76432,0.62146,0.67709,0.44614,1.11212,1.09779,1.10486,0.000595495,0.000595495,0.000595495
290,2268.84,0.701,0.51226,0.89334,0.76059,0.65676,0.69334,0.45938,1.08255,1.00707,1.08105,0.00059467,0.00059467,0.00059467
291,2276.58,0.67787,0.49582,0.89144,0.83577,0.60314,0.67343,0.45071,1.11508,1.097,1.08578,0.000593846,0.000593846,0.000593846
292,2284.35,0.68013,0.49062,0.89136,0.80096,0.62781,0.68225,0.45554,1.0684,1.0029,1.03746,0.000593021,0.000593021,0.000593021
293,2292.1,0.68628,0.49794,0.89832,0.76695,0.64623,0.6847,0.46962,0.99969,0.9996,0.9817,0.000592196,0.000592196,0.000592196
294,2299.87,0.66665,0.47974,0.8862,0.7911,0.65448,0.69832,0.48196,0.9753,0.949,0.97245,0.000591372,0.000591372,0.000591372
295,2307.59,0.66811,0.49815,0.88166,0.7893,0.6557,0.69877,0.47707,0.97725,0.92449,0.98083,0.000590547,0.000590547,0.000590547
296,2315.46,0.67536,0.50514,0.88528,0.81759,0.62988,0.69631,0.48237,0.95725,0.93271,0.96267,0.000589722,0.000589722,0.000589722
297,2323.28,0.66885,0.49561,0.88909,0.80662,0.6835,0.69393,0.47614,0.98147,0.90634,0.96966,0.000588898,0.000588898,0.000588898
298,2331.08,0.67323,0.49273,0.89275,0.69203,0.65286,0.66084,0.44637,1.0427,0.98845,0.99529,0.000588073,0.000588073,0.000588073
299,2338.84,0.66822,0.49394,0.88936,0.63071,0.35059,0.44824,0.25957,1.5383,2.4726,1.46126,0.000587248,0.000587248,0.000587248
300,2346.6,0.69873,0.49883,0.89072,0.67251,0.31912,0.42755,0.26508,1.56288,3.17715,1.31119,0.000586424,0.000586424,0.000586424
301,2354.35,0.68002,0.49345,0.89544,0.6887,0.54589,0.59262,0.40425,1.14495,1.37792,1.04139,0.000585599,0.000585599,0.000585599
302,2362.21,0.68309,0.5061,0.88666,0.78838,0.62183,0.66553,0.4437,1.06925,1.13649,1.00959,0.000584774,0.000584774,0.000584774
303,2369.98,0.68125,0.5024,0.89129,0.80365,0.64417,0.68098,0.46565,0.99381,1.03096,0.975,0.00058395,0.00058395,0.00058395
304,2377.72,0.67227,0.49186,0.88699,0.77189,0.64899,0.68445,0.45948,1.00383,1.03253,0.9739,0.000583125,0.000583125,0.000583125
305,2385.48,0.66331,0.50092,0.89051,0.7656,0.667,0.70483,0.46302,1.01162,0.93547,0.99776,0.0005823,0.0005823,0.0005823
306,2393.27,0.66402,0.48672,0.88695,0.7487,0.68521,0.71038,0.47814,0.98382,0.90601,0.98715,0.000581476,0.000581476,0.000581476
307,2401.08,0.65183,0.48163,0.88744,0.74209,0.67602,0.71416,0.48277,0.98017,0.88026,0.98253,0.000580651,0.000580651,0.000580651
308,2408.89,0.65732,0.46819,0.88473,0.8089,0.68477,0.72024,0.48398,0.96783,0.85043,0.97742,0.000579826,0.000579826,0.000579826
309,2416.71,0.67508,0.48088,0.88838,0.75009,0.71132,0.72632,0.49147,0.98179,0.85102,0.97397,0.000579002,0.000579002,0.000579002
310,2424.47,0.64525,0.46624,0.89003,0.77526,0.70496,0.7264,0.4872,0.9554,0.87265,0.95734,0.000578177,0.000578177,0.000578177
311,2432.26,0.67024,0.48777,0.89639,0.81171,0.64865,0.70165,0.48355,0.99377,0.99131,0.97647,0.000577352,0.000577352,0.000577352
312,2440.05,0.66664,0.47388,0.88958,0.78769,0.51366,0.60244,0.39996,1.08831,1.39716,1.02596,0.000576528,0.000576528,0.000576528
313,2447.83,0.66288,0.47957,0.89162,0.77653,0.52045,0.62228,0.42028,1.05266,1.27476,1.00132,0.000575703,0.000575703,0.000575703
314,2455.67,0.66338,0.48375,0.88318,0.78187,0.62163,0.67074,0.4552,0.98702,0.96372,0.97211,0.000574878,0.000574878,0.000574878
315,2463.5,0.65347,0.46833,0.88092,0.70349,0.50837,0.59064,0.39418,1.13645,1.34221,1.05631,0.000574054,0.000574054,0.000574054
316,2471.26,0.67403,0.49016,0.89009,0.18879,0.22366,0.17301,0.09974,1.88798,4.43305,1.92449,0.000573229,0.000573229,0.000573229
317,2478.98,0.67945,0.48573,0.89942,0.77326,0.66284,0.69316,0.46647,1.02613,1.02964,1.00415,0.000572404,0.000572404,0.000572404
318,2486.82,0.65275,0.47538,0.88519,0.74032,0.63399,0.67905,0.45888,1.00268,1.01902,0.98245,0.00057158,0.00057158,0.00057158
319,2494.57,0.67457,0.47779,0.89091,0.61773,0.36288,0.4393,0.25759,1.43394,2.29944,1.34729,0.000570755,0.000570755,0.000570755
320,2502.32,0.64939,0.48355,0.88546,0.79673,0.63887,0.68765,0.47339,0.97618,0.95586,0.96268,0.00056993,0.00056993,0.00056993
321,2510.1,0.65821,0.47689,0.88203,0.75591,0.62606,0.66746,0.45964,0.97166,1.01232,0.97326,0.000569106,0.000569106,0.000569106
322,2517.91,0.64721,0.47482,0.88096,0.67248,0.5106,0.59945,0.3809,1.1536,1.39588,1.08983,0.000568281,0.000568281,0.000568281
323,2525.75,0.63664,0.46565,0.87693,0.81878,0.68469,0.71658,0.48811,0.96383,0.94204,0.96679,0.000567456,0.000567456,0.000567456
324,2533.57,0.64517,0.46985,0.88325,0.84636,0.69276,0.72711,0.49915,0.96108,0.88449,0.96189,0.000566632,0.000566632,0.000566632
325,2541.34,0.64905,0.46874,0.88106,0.8055,0.59017,0.66193,0.44875,1.05299,1.20784,1.00527,0.000565807,0.000565807,0.000565807
326,2549.08,0.65684,0.47471,0.88552,0.19206,0.24237,0.20524,0.11062,1.89681,4.31022,1.76382,0.000564982,0.000564982,0.000564982
327,2556.83,0.65714,0.4743,0.88869,0.61034,0.2449,0.35136,0.19994,1.54853,2.93244,1.39057,0.000564158,0.000564158,0.000564158
